編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
4539,荃灣 Tsuen Wan,"珀麗灣20座
BLOCK 20, PARK ISLAND",10/03/2020
4540,荃灣 Tsuen Wan,"秋雲大廈
CHAU WAN BUILDING",10/03/2020
4541,荃灣 Tsuen Wan,"朗逸峯18座
BLOCK 18, THE CAIRNHILL",10/03/2020
4542,荃灣 Tsuen Wan,"浪翠園第3期9座
BLOCK 9, PHASE 3, SEA CREST VILLA",10/03/2020
4543,荃灣 Tsuen Wan,"海之戀第2座
BLOCK 2, OCEAN PRIDE",10/03/2020
4544,荃灣 Tsuen Wan,"海之戀第8座
TOWER 8, OCEAN PRIDE",10/03/2020
4545,荃灣 Tsuen Wan,"海雲軒2座
BLOCK 2, ANGLERS' BAY",10/03/2020
4546,荃灣 Tsuen Wan,"海濱花園海葵閣
HOI KWAI MANSION, RIVIERA GARDENS",10/03/2020
4547,荃灣 Tsuen Wan,"海壩新村
HOI PA SAN TSUEN",10/03/2020
4548,荃灣 Tsuen Wan,"荃威花園F座
BLOCK F, ALLWAY GARDENS",10/03/2020
4549,荃灣 Tsuen Wan,"荃灣 二陂坊28號
NO.28 YI PEI SQUARE, TSUEN WAN",10/03/2020
4550,荃灣 Tsuen Wan,"荃灣 永順街38號海灣花園2座
BLOCK 2, WATERSIDE PLAZA, NO.38 WING SHUN STREET, TSUEN WAN",10/03/2020
4551,荃灣 Tsuen Wan,"荃灣 永順街48號環宇海灣2座
BLOCK 2, CITY POINT, NO.48 WING SHUN STREET, TSUEN WAN",10/03/2020
4552,荃灣 Tsuen Wan,"荃灣 禾笛街23號
NO.23 WO TIK STREET, TSUEN WAN",10/03/2020
4553,荃灣 Tsuen Wan,"荃灣 河背街46號
NO.46 HO PUI STREET, TSUEN WAN",10/03/2020
4554,荃灣 Tsuen Wan,"荃灣 河背街75號
NO.75 HO PUI STREET, TSUEN WAN",10/03/2020
4555,荃灣 Tsuen Wan,"荃灣 眾安街100號
NO.100 CHUNG ON STREET, TSUEN WAN",10/03/2020
4556,荃灣 Tsuen Wan,"荃灣 眾安街108號
NO.108 CHUNG ON STREET, TSUEN WAN",10/03/2020
4557,荃灣 Tsuen Wan,"荃灣 眾安街77號
NO.77 CHUNG ON STREET, TSUEN WAN",10/03/2020
4558,荃灣 Tsuen Wan,"荃灣 蕙荃路22-66號綠楊新邨H座
BLOCK H, LUK YEUNG SUN CHUEN, NO.22-66 WAI TSUEN ROAD, TSUEN WAN",10/03/2020
4559,荃灣 Tsuen Wan,"荃灣中心南昌樓
NANCHANG HOUSE, TSUEN WAN CENTRE",10/03/2020
4560,荃灣 Tsuen Wan,"梨木樹邨健樹樓
KIN SHUE HSE, LEI MUK SHUE ESTATE",10/03/2020
4561,荃灣 Tsuen Wan,"梨木樹邨康樹樓
HONG SHUE HSE, LEI MUK SHUE ESTATE",10/03/2020
4562,荃灣 Tsuen Wan,"梨木樹邨葵樹樓
KWAI SHUE HSE, LEI MUK SHUE ESTATE",10/03/2020
4563,荃灣 Tsuen Wan,"眾安街128號
NO.128 CHUNG ON STREET",10/03/2020
4564,荃灣 Tsuen Wan,"象山邨秀山樓
SAU SHAN HOUSE, CHEUNG SHAN ESTATE",10/03/2020
4565,荃灣 Tsuen Wan,"象山邨樂山樓
LOK SHAN HOUSE, CHEUNG SHAN ESTATE",10/03/2020
4566,荃灣 Tsuen Wan,"新村街52號
NO.52 SAN TSUEN STREET",10/03/2020
4567,荃灣 Tsuen Wan,"楊屋道73號
NO.73 YEUNG UK ROAD",10/03/2020
4568,荃灣 Tsuen Wan,"楊屋道9號
NO.9 YEUNG UK ROAD",10/03/2020
4569,荃灣 Tsuen Wan,"萬景峯6座
BLOCK 6, VISION CITY",10/03/2020
4570,荃灣 Tsuen Wan,"碧堤半島1座
BLOCK 1, BELLAGIO",10/03/2020
4571,荃灣 Tsuen Wan,"福來邨永樂樓
WING LOK HOUSE, FUK LOI ESTATE",10/03/2020
4572,荃灣 Tsuen Wan,"綠楊新邨D座
BLOCK D, LUK YEUNG SUN CHUEN",10/03/2020
4573,荃灣 Tsuen Wan,"豪景花園傲庭峰帝庭
THE TOP PALACE, HONG KONG GARDEN",10/03/2020
4574,荃灣 Tsuen Wan,"廣發大廈
KWONG FAT BUILDING",10/03/2020
4575,荃灣 Tsuen Wan,"環宇海灣6座
BLOCK 6, CITY POINT",10/03/2020
4576,荃灣 Tsuen Wan,"麗城花園第二期4座
BLOCK 4, PHASE II, BELVEDERE GARDEN",10/03/2020
4577,荃灣 Tsuen Wan,"麗城花園第三期2座
BLOCK 2, PHASE III, BELVEDERE GARDEN",10/03/2020
4578,荃灣 Tsuen Wan,"大河道100號海之戀2A座
BLOCK 2A, OCEAN PRIDE, NO.100 TAI HO ROAD",11/03/2020
4579,荃灣 Tsuen Wan,"仁蕙苑
YEN WAI GARDEN",11/03/2020
4580,荃灣 Tsuen Wan,"天保大樓
TIN PO BUILDING",11/03/2020
4581,荃灣 Tsuen Wan,"石碧新村
SHEK PIK NEW VILLAGE",11/03/2020
4582,荃灣 Tsuen Wan,"快樂樓
HAPPY BUILDING",11/03/2020
4583,荃灣 Tsuen Wan,"周氏大廈
CHAU'S BUILDING",11/03/2020
4584,荃灣 Tsuen Wan,"東亞花園長發樓
CHEUNG FAT HOUSE, EAST ASIA GARDENS",11/03/2020
4585,荃灣 Tsuen Wan,"河背邨
HO PUI TSUEN",11/03/2020
4586,荃灣 Tsuen Wan,"芙蓉大廈
FU YUNG BUILDING",11/03/2020
4587,荃灣 Tsuen Wan,"金城大樓
KAM SHING BUILDING",11/03/2020
4588,荃灣 Tsuen Wan,"青龍頭 青山公路青龍頭段18號浪翠園第2期5座
BLOCK 5, PHASE 2, SEA CREST VILLA, NO.18 CASTLE PEAK ROAD TSING LUNG TAU, TSING LUNG TAU",11/03/2020
4589,荃灣 Tsuen Wan,"青龍頭 青山公路青龍頭段44號浪翠園第4期11座
BLOCK 11, PHASE 4, SEA CREST VILLA, NO.44 CASTLE PEAK ROAD TSING LUNG TAU, TSING LUNG TAU",11/03/2020
4590,荃灣 Tsuen Wan,"思源樓
SZE YUEN BUILDING",11/03/2020
4591,荃灣 Tsuen Wan,"泰華大廈
TAI WAH BUILDING",11/03/2020
4592,荃灣 Tsuen Wan,"海壩新村
HAIBA NEW VILLAGE",11/03/2020
4593,荃灣 Tsuen Wan,"荃運樓
TSUEN WAN BUILDING",11/03/2020
4594,荃灣 Tsuen Wan,"荃灣 二陂坊
YI PEI SQUARE, TSUEN WAN",11/03/2020
4595,荃灣 Tsuen Wan,"荃灣 川龍街113號
NO.113 CHUEN LUNG STREET, TSUEN WAN",11/03/2020
4596,荃灣 Tsuen Wan,"荃灣 川龍街95號
NO.95 CHUEN LUNG STREET, TSUEN WAN",11/03/2020
4597,荃灣 Tsuen Wan,"荃灣 白田壩街53-61號
53-61 PAK TIN PAR STREET, TSUEN WAN",11/03/2020
4598,荃灣 Tsuen Wan,"荃灣 沙嘴道234號
NO.234 SHA TSUI ROAD, TSUEN WAN",11/03/2020
4599,荃灣 Tsuen Wan,"荃灣 沙嘴道240號
NO.240 SHA TSUI ROAD, TSUEN WAN",11/03/2020
4600,荃灣 Tsuen Wan,"荃灣 沙嘴道242號
NO.242 SHA TSUI ROAD, TSUEN WAN",11/03/2020
4601,荃灣 Tsuen Wan,"荃灣 青山公路汀九段123號
123 CASTLE PEAK ROAD TING KAU, TSUEN WAN",11/03/2020
4602,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段135-143號
NO.135-143 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",11/03/2020
4603,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段398號愉景新城12座
BLOCK 12, DISCOVERY PARK, NO.398 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",11/03/2020
4604,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段398號愉景新城5座
BLOCK 5, DISCOVERY PARK, NO.398 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",11/03/2020
4605,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段417號
NO.417 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",11/03/2020
4606,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段491-501號
NO.491-501 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",11/03/2020
4607,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段530-590號麗城花園第一期1座
BLOCK 1, PHASE I, BELVEDERE GARDEN, NO.530-590 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",11/03/2020
4608,荃灣 Tsuen Wan,"荃灣 深井村
SHAM TSENG VILLAGE, TSUEN WAN",11/03/2020
4609,荃灣 Tsuen Wan,"荃灣 眾安街106號
NO.106 CHUNG ON STREET, TSUEN WAN",11/03/2020
4610,荃灣 Tsuen Wan,"荃灣 眾安街130號
NO.130 CHUNG ON STREET, TSUEN WAN",11/03/2020
4611,荃灣 Tsuen Wan,"荃灣 眾安街73號
NO.73 CHUNG ON STREET, TSUEN WAN",11/03/2020
4612,荃灣 Tsuen Wan,"荃灣 楊屋道1號萬景峯1座
BLOCK 1, VISION CITY, NO.1 YEUNG UK ROAD, TSUEN WAN",11/03/2020
4613,荃灣 Tsuen Wan,"荃灣 楊屋道55-57號
NO.55-57 YEUNG UK ROAD, TSUEN WAN",11/03/2020
4614,荃灣 Tsuen Wan,"荃灣 楊屋道61號
NO.61 YEUNG UK ROAD, TSUEN WAN",11/03/2020
4615,荃灣 Tsuen Wan,"荃灣 鱟地坊80號華成樓 
WAH SHING BUILDING, NO.80 HAU TEI SQUARE, TSUEN WAN",11/03/2020
4616,荃灣 Tsuen Wan,"梨木樹邨6座
BLOCK 6, LEI MUK SHUE ESTATE",11/03/2020
4617,荃灣 Tsuen Wan,"梨木樹邨桃樹樓
TOA SHUE HSE, LEI MUK SHUE ESTATE",11/03/2020
4618,荃灣 Tsuen Wan,"深井 青山公路深井段33號碧堤半島7座
BLOCK 7, BELLAGIO, NO.33 CASTLE PEAK ROAD SHAM TSENG, SHAM TSENG",11/03/2020
4619,荃灣 Tsuen Wan,"都城大樓
DAO SHING BUILDING",11/03/2020
4620,荃灣 Tsuen Wan,"華祥樓
WAH CHEUNG BUILDING",11/03/2020
4621,荃灣 Tsuen Wan,"華達樓
WAH TAT BUILDING",11/03/2020
4622,荃灣 Tsuen Wan,"榮安樓
WING ON BUILDING",11/03/2020
4623,荃灣 Tsuen Wan,"德仁樓14期
TAK YAN BUILDING STAGE 14",11/03/2020
4624,荃灣 Tsuen Wan,"德範樓
TAK FAM BUILDING",11/03/2020
4625,荃灣 Tsuen Wan,"慶興大樓
HING HING BUILDING",11/03/2020
4626,荃灣 Tsuen Wan,"仁信大廈
CHEN HSIN MANSION",12/03/2020
4627,荃灣 Tsuen Wan,"石圍角邨石桃樓
SHEK TO HOUSE, SHEK WAI KOK ESTATE",12/03/2020
4628,荃灣 Tsuen Wan,"石圍角邨石荷樓
SHEK HO HOUSE, SHEK WAI KOK ESTATE",12/03/2020
4629,荃灣 Tsuen Wan,"石圍角邨石菊樓
SHEK KUK HOUSE, SHEK WAI KOK ESTATE",12/03/2020
4630,荃灣 Tsuen Wan,"石圍角邨石葵樓
SHEK KWAI HOUSE, SHEK WAI KOK ESTATE",12/03/2020
4631,荃灣 Tsuen Wan,"石圍角邨石翠樓
SHEK TSUI HOUSE, SHEK WAI KOK ESTATE",12/03/2020
4632,荃灣 Tsuen Wan,"石碧新村
SHEK PIK NEW VILLAGE",12/03/2020
4633,荃灣 Tsuen Wan,"合眾大廈
MUTUAL HOUSE",12/03/2020
4634,荃灣 Tsuen Wan,"芙蓉樓
FU YUNG HOUSE",12/03/2020
4635,荃灣 Tsuen Wan,"海濱花園海寧閣
HOI NING MANSION, RIVIERA GARDENS",12/03/2020
4636,荃灣 Tsuen Wan,"祐建樓
IAU KIN BUILDING",12/03/2020
4637,荃灣 Tsuen Wan,"荃好景大廈
TSUEN KING BUILDING",12/03/2020
4638,荃灣 Tsuen Wan,"荃灣 三陂坊30號
NO.30 SAM PEI SQUARE, TSUEN WAN",12/03/2020
4639,荃灣 Tsuen Wan,"荃灣 沙嘴道283號
NO.283 SHA TSUI ROAD, TSUEN WAN",12/03/2020
4640,荃灣 Tsuen Wan,"荃灣 河背街46號
NO.46 HO PUI STREET, TSUEN WAN",12/03/2020
4641,荃灣 Tsuen Wan,"荃灣 河背街47號
NO.47 HO PUI STREET, TSUEN WAN",12/03/2020
4642,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段398號愉景新城2座
BLOCK 2, DISCOVERY PARK, NO.398 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",12/03/2020
4643,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段398號愉景新城3座
BLOCK 3, DISCOVERY PARK, NO.398 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",12/03/2020
4644,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段398號愉景新城9座
BLOCK 9, DISCOVERY PARK, NO.398 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",12/03/2020
4645,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段419號
NO.419 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",12/03/2020
4646,荃灣 Tsuen Wan,"荃灣 青山公路荃灣段633號灣景花園5座
BLOCK 5, BAYVIEW GARDEN, NO.633 CASTLE PEAK ROAD TSUEN WAN, TSUEN WAN",12/03/2020
4647,荃灣 Tsuen Wan,"荃灣 海盛路30號祈德尊新邨C座
BLOCK C, CLAGUE GARDEN ESTATE, NO.30 HOI SHING ROAD, TSUEN WAN",12/03/2020
4648,荃灣 Tsuen Wan,"荃灣 荃景圍81號荃景花園3座
BLOCK 3, TSUEN KING GARDEN, NO.81 TSUEN KING CIRCUIT, TSUEN WAN",12/03/2020
4649,荃灣 Tsuen Wan,"荃灣 眾安街95號
NO.95 CHUNG ON STREET, TSUEN WAN",12/03/2020
4650,荃灣 Tsuen Wan,"荃灣 楊屋道8號
NO.8 YEUNG UK ROAD, TSUEN WAN",12/03/2020
4651,荃灣 Tsuen Wan,"荃灣 蕙荃路22-66號綠楊新邨B座
BLOCK B, LUK YEUNG SUN CHUEN, NO.22-66 WAI TSUEN ROAD, TSUEN WAN",12/03/2020
4652,荃灣 Tsuen Wan,"荃灣中心天津樓
TIENTSIN HOUSE, TSUEN WAN CENTRE",12/03/2020
4653,荃灣 Tsuen Wan,"荃灣中心昆明樓
KUNMING HOUSE, TSUEN WAN CENTRE",12/03/2020
4654,荃灣 Tsuen Wan,"荃灣中心南寧樓
NANNING HOUSE, TSUEN WAN CENTRE",12/03/2020
4655,荃灣 Tsuen Wan,"荃灣中心瀋陽樓
SHENYANG HOUSE, TSUEN WAN CENTRE",12/03/2020
4656,荃灣 Tsuen Wan,"荃灣花園榮華閣
GLORY COURT, TSUEN WAN GARDEN",12/03/2020
4657,荃灣 Tsuen Wan,"馬灣鄉事會路
MA WAN RURAL COMMITTEE ROAD",12/03/2020
4658,荃灣 Tsuen Wan,"梨木樹邨3座
BLOCK 3, LEI MUK SHUE ESTATE",12/03/2020
4659,荃灣 Tsuen Wan,"梨木樹邨5座
BLOCK 5, LEI MUK SHUE ESTATE",12/03/2020
4660,荃灣 Tsuen Wan,"梨木樹邨楓樹樓
FUNG SHUE HSE, LEI MUK SHUE ESTATE",12/03/2020
4661,荃灣 Tsuen Wan,"梨木樹邨榕樹樓
YUNG SHUE HOUSE, LEI MUK SHUE ESTATE",12/03/2020
4662,荃灣 Tsuen Wan,"梨木樹邨翠樹樓
CHUI SHUE HSE, LEI MUK SHUE ESTATE",12/03/2020
4663,荃灣 Tsuen Wan,"梨木樹邨樂樹樓
LOK SHUE HSE, LEI MUK SHUE ESTATE",12/03/2020
4664,荃灣 Tsuen Wan,"添華大樓
TIM WAH BUILDING",12/03/2020
4665,荃灣 Tsuen Wan,"連輝樓
LIN FAI HOUSE",12/03/2020
4666,荃灣 Tsuen Wan,"傳德樓
CHEUNG TAK MANSION",12/03/2020
4667,荃灣 Tsuen Wan,"運通洋樓
WINNING HEIGHTS",12/03/2020
4668,荃灣 Tsuen Wan,"福來邨永康樓
WING HONG HOUSE, FUK LOI ESTATE",12/03/2020
4669,荃灣 Tsuen Wan,"樂悠居
INDIHOME",12/03/2020
4670,荃灣 Tsuen Wan,"麗城花園第二期7座
BLOCK 7, PHASE II, BELVEDERE GARDEN",12/03/2020
4671,荃灣 Tsuen Wan,"麗都花園5座
BLOCK 5, LIDO GARDEN",12/03/2020
4672,屯門 Tuen Mun,"山景邨景麗樓
KING LAI HSE, SHAN KING ESTATE",28/02/2020
4673,屯門 Tuen Mun,"屯門 屯安里1號叠茵庭2座
BLOCK 2, PARKLAND VILLAS, NO.1 TUEN ON LANE, TUEN MUN",28/02/2020
4674,屯門 Tuen Mun,"屯門 湖秀街2號悅湖山莊14座
BLOCK 14, YUET WU VILLA, NO.2 WU SAU STREET, TUEN MUN",28/02/2020
4675,屯門 Tuen Mun,"屯門 新慶村
SAN HING TSUEN, TUEN MUN",28/02/2020
4676,屯門 Tuen Mun,"屯門 龍門路43號龍門居6座
BLOCK 6, LUNG MUN OASIS, NO.43 LUNG MUN ROAD, TUEN MUN",28/02/2020
4677,屯門 Tuen Mun,"屯門 豐安街2號翠寧花園2座
BLOCK 2, TSUI NING GARDEN, NO.2 FUNG ON STREET, TUEN MUN",28/02/2020
4678,屯門 Tuen Mun,"田景邨田敦樓
TIN TUN HSE, TIN KING ESTATE",28/02/2020
4679,屯門 Tuen Mun,"兆禧苑安禧閣A座
BLOCK A, ON HEI HSE, SIU HEI COURT",28/02/2020
4680,屯門 Tuen Mun,"兆麟苑寶麟閣B座
BLOCK B, PO LUN HSE, SIU LUN COURT",28/02/2020
4681,屯門 Tuen Mun,"安定邨定康樓
TING HONG HSE, ON TING ESTATE",28/02/2020
4682,屯門 Tuen Mun,"珠海學院學生宿舍
CHU HAI COLLEGE OF HIGHER EDUCATION STUDENT'S DORMITORY",28/02/2020
4683,屯門 Tuen Mun,"菜園村
TSOI YUEN TSUEN",28/02/2020
4684,屯門 Tuen Mun,"慧景閣
PARKVIEW COURT",28/02/2020
4685,屯門 Tuen Mun,"山景邨景華樓
KING WAH HSE, SHAN KING ESTATE",29/02/2020
4686,屯門 Tuen Mun,"山景邨景樂樓
KING LOK HSE, SHAN KING ESTATE",29/02/2020
4687,屯門 Tuen Mun,"山景邨景麗樓
KING LAI HSE, SHAN KING ESTATE",29/02/2020
4688,屯門 Tuen Mun,"屯門 屯安里1號叠茵庭1期6座
BLOCK 6, PHASE 1, PARKLAND VILLAS, NO.1 TUEN ON LANE, TUEN MUN",29/02/2020
4689,屯門 Tuen Mun,"屯門 北朗
PAK LONG, TUEN MUN",29/02/2020
4690,屯門 Tuen Mun,"屯門 青山公路青山灣段1號香港黃金海岸1期3座
BLK 3, PHASE 1, HONG KONG GOLD COAST, NO.1 CASTLE PEAK ROAD CASTLE PEAK BAY, TUEN MUN",29/02/2020
4691,屯門 Tuen Mun,"屯門 湖翠路168-236號海翠花園1座
BLOCK 1, PIERHEAD GARDEN, NO.168-236 WU CHUI ROAD, TUEN MUN",29/02/2020
4692,屯門 Tuen Mun,"屯門 楊小坑
YEUNG SIU HANG, TUEN MUN",29/02/2020
4693,屯門 Tuen Mun,"屯門 管青路2號愛琴海岸5座
BLOCK 5, AEGEAN COAST, NO.2 KWUN TSING ROAD, TUEN MUN",29/02/2020
4694,屯門 Tuen Mun,"屯門 寶塘下村
PO TONG HA VILLAGE, TUEN MUN",29/02/2020
4695,屯門 Tuen Mun,"兆麟苑貴麟閣
BLOCK H, KWAI LUN HSE, SIU LUN COURT",29/02/2020
4696,屯門 Tuen Mun,"良景邨良華樓
LEUNG WAH HSE, LEUNG KING ESTATE",29/02/2020
4697,屯門 Tuen Mun,"建生邨泰生樓
TAI SANG HSE, KIN SANG ESTATE",29/02/2020
4698,屯門 Tuen Mun,"星堤
AVIGNON",29/02/2020
4699,屯門 Tuen Mun,"掃管笏村第一區
SO KWUN WAT TSUEN AREA 1",29/02/2020
4700,屯門 Tuen Mun,"湖景邨湖月樓
WU YUET HSE, WU KING ESTATE",29/02/2020
4701,屯門 Tuen Mun,"置樂花園樂恒苑(第4座)
LOK HANG YUEN (BLK 4), CHI LOK FA YUEN",29/02/2020
4702,屯門 Tuen Mun,"置樂花園樂榮苑(第7座)7座
BLOCK 7, LOK WING YUEN (BLK 7), CHI LOK FA YUEN",29/02/2020
4703,屯門 Tuen Mun,"鳴琴路99號寶田邨7座
BLOCK 7, PO TIN ESTATE, NO.99 MING KUM ROAD",29/02/2020
4704,屯門 Tuen Mun,"寶田邨第9座
BLK 9, PO TIN ESTATE",29/02/2020
4705,屯門 Tuen Mun,"山景邨景安樓
KING ON HSE, SHAN KING ESTATE",01/03/2020
4706,屯門 Tuen Mun,"山景邨景貴樓
KING KWAI HSE, SHAN KING ESTATE",01/03/2020
4707,屯門 Tuen Mun,"山景邨景榮樓
KING WING HSE, SHAN KING ESTATE",01/03/2020
4708,屯門 Tuen Mun,"屯門 青山公路青山灣段1號香港黃金海岸12座
BLOCK 12, HONG KONG GOLD COAST, NO.1 CASTLE PEAK ROAD CASTLE PEAK BAY, TUEN MUN",01/03/2020
4709,屯門 Tuen Mun,"屯門 青山公路青山灣段333號恒福花園4座
BLK 4, HANFORD GARDEN, NO.333 CASTLE PEAK ROAD CASTLE PEAK BAY, TUEN MUN",01/03/2020
4710,屯門 Tuen Mun,"屯門 湖翠路268號邁亞美海灣1座
BLOCK 1, MIAMI BEACH TOWERS, NO.268 WU CHUI ROAD, TUEN MUN",01/03/2020
4711,屯門 Tuen Mun,"屯門 紫田村
TSZ TIN TSUEN, TUEN MUN",01/03/2020
4712,屯門 Tuen Mun,"屯門 鳴琴路99號寶田邨4座
BLOCK4, PO TIN ESTATE, NO.99 MING KUM ROAD, TUEN MUN",01/03/2020
4713,屯門 Tuen Mun,"亦園村
YICK YUEN TSUEN",01/03/2020
4714,屯門 Tuen Mun,"兆禧苑宏禧閣B座
BLOCK B, WAN HEI HSE, SIU HEI COURT",01/03/2020
4715,屯門 Tuen Mun,"良景邨良萃樓
LEUNG SHUI HSE, LEUNG KING ESTATE",01/03/2020
4716,屯門 Tuen Mun,"倚嶺南庭
SOUTH HILLCREST",01/03/2020
4717,屯門 Tuen Mun,"富泰邨迎泰樓
YING TAI HSE, FU TAI ESTATE",01/03/2020
4718,屯門 Tuen Mun,"華發街6號錦暉花園1座
BLOCK 1, KAM FAI GARDEN, NO.6 WAH FAT STREET",01/03/2020
4719,屯門 Tuen Mun,"新圍苑新奐閣
SAN WOON HSE, SAN WAI COURT",01/03/2020
4720,屯門 Tuen Mun,"楊小坑村
YEUNG SIU HANG TSUEN",01/03/2020
4721,屯門 Tuen Mun,"藍地福亨村
FUK HANG TSUEN, LAM TEI",01/03/2020
4722,屯門 Tuen Mun,"寶田邨1座
BLOCK 1, PO TIN ESTATE",01/03/2020
4723,屯門 Tuen Mun,"寶田邨4座
BLOCK 4, PO TIN ESTATE",01/03/2020
4724,屯門 Tuen Mun,"蘭苑
ORCHID COURT",01/03/2020
4725,屯門 Tuen Mun,"山景邨景榮樓
KING WING HSE, SHAN KING ESTATE",02/03/2020
4726,屯門 Tuen Mun,"屯門 屯仁街2號屯門市廣場8座
BLOCK 8, TUEN MUN TOWN PLAZA, NO.2 TUEN YAN STREET, TUEN MUN",02/03/2020
4727,屯門 Tuen Mun,"屯門 屯利街1號華都花園3座
BLOCK 3, WALDORF GARDEN, NO.1 TUEN LEE STREET, TUEN MUN",02/03/2020
4728,屯門 Tuen Mun,"屯門 虎地下村
FU TEI HA TSUEN, TUEN MUN",02/03/2020
4729,屯門 Tuen Mun,"屯門 青山公路青山灣段1號
NO.1 CASTLE PEAK ROAD CASTLE PEAK BAY",02/03/2020
4730,屯門 Tuen Mun,"屯門 啟民徑29號美恒大樓B座
BLOCK B, MEI HANG BUILDING, NO.29 KAI MAN PATH, TUEN MUN",02/03/2020
4731,屯門 Tuen Mun,"屯門 景峰徑10號景峰豪庭1座
BLOCK 1, NOBLE PLACE, NO.10 KING FUNG PATH, TUEN MUN",02/03/2020
4732,屯門 Tuen Mun,"屯門 景新徑2號景新臺3座
BLOCK 3, KINGSTON TERRACE, NO.2 KING SAN PATH, TUEN MUN",02/03/2020
4733,屯門 Tuen Mun,"屯門 湖翠路268號邁亞美海灣6座
BLOCK 6, MIAMI BEACH TOWERS, NO.268 WU CHUI ROAD, TUEN MUN",02/03/2020
4734,屯門 Tuen Mun,"屯門中心大廈
TUEN MUN CENTRE",02/03/2020
4735,屯門 Tuen Mun,"文翔大廈
MAN CHEONG BUILDING",02/03/2020
4736,屯門 Tuen Mun,"北朗218號
NO.218 PAK LONG",02/03/2020
4737,屯門 Tuen Mun,"亦園村
YICK YUEN TSUEN",02/03/2020
4738,屯門 Tuen Mun,"良景邨良偉樓
LEUNG WAI HSE, LEUNG KING ESTATE",02/03/2020
4739,屯門 Tuen Mun,"泥圍
NAI WAI",02/03/2020
4740,屯門 Tuen Mun,"湖景邨湖畔樓
WU BOON HSE, WU KING ESTATE",02/03/2020
4741,屯門 Tuen Mun,"瓏門6座
TOWER 6, CENTURY GATEWAY",02/03/2020
4742,屯門 Tuen Mun,"NAPA
",03/03/2020
4743,屯門 Tuen Mun,"山景邨景安樓
KING ON HSE, SHAN KING ESTATE",03/03/2020
4744,屯門 Tuen Mun,"山景邨景華樓
KING WAH HSE, SHAN KING ESTATE",03/03/2020
4745,屯門 Tuen Mun,"井頭中村
TSENG TAU CHUNG TSUEN",03/03/2020
4746,屯門 Tuen Mun,"友愛邨愛勇樓
OI YUNG HSE, YAU OI ESTATE",03/03/2020
4747,屯門 Tuen Mun,"屯門 屯合街2號時代廣場E座
BLOCK E, TREND PLAZA, NO.2 TUEN HOP STREET, TUEN MUN",03/03/2020
4748,屯門 Tuen Mun,"屯門 屯隆街3號屯門市廣場2座
BLOCK 2, TUEN MUN TOWN PLAZA, NO.3 TUEN LUNG STREET, TUEN MUN",03/03/2020
4749,屯門 Tuen Mun,"屯門 良德街9號啟豐園1座
BLK 1, RICHLAND GARDEN , NO.9 LEUNG TAK STREET, TUEN MUN",03/03/2020
4750,屯門 Tuen Mun,"屯門 青龍路9號龍珠島別墅
PEARL ISLAND VILLAS, NO.9 TSING LUNG ROAD, TUEN MUN",03/03/2020
4751,屯門 Tuen Mun,"屯門 湖翠路138號啟豐園1座
BLOCK 1, RICHLAND GARDEN, NO.138 WU CHUI ROAD, TUEN MUN",03/03/2020
4752,屯門 Tuen Mun,"屯門 震寰路11號大興花園第一期1座
BLOCK 1, PHASE I, TAI HING GARDENS, NO.11 TSUN WEN ROAD, TUEN MUN",03/03/2020
4753,屯門 Tuen Mun,"屯門 龍鼓灘 南朗35棟
35, NAM LONG, LUNG KWU TAN, TUEN MUN",03/03/2020
4754,屯門 Tuen Mun,"屯門花園
TUEN MUN FA YUEN",03/03/2020
4755,屯門 Tuen Mun,"兆軒苑
SIU HIN COURT",03/03/2020
4756,屯門 Tuen Mun,"兆康苑兆偉樓E座
BLOCK E, SIU WAI HSE, SIU HONG COURT",03/03/2020
4757,屯門 Tuen Mun,"協邦大廈
HIP PONT BUILDING",03/03/2020
4758,屯門 Tuen Mun,"置樂花園樂民苑(第1座)1座
BLOCK 1, LOK MAN YUEN (BLK 1), CHI LOK FA YUEN",03/03/2020
4759,屯門 Tuen Mun,"置樂花園樂興苑(第8座)8座
BLOCK 8, LOK HING YUEN (BLK 8), CHI LOK FA YUEN",03/03/2020
